2022-06-19 19:46:49,278 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Europa y Asia central (excluido altos ingresos)','ECA',-2.0509,8.001,2.883,5.5907,6.5967,8.3213,7.0735,8.0217,7.5739,4.2328,-6.1057,4.489,5.4386,3.2858,3.3891,1.5109,0.3941,1.1475,3.5486,2.7244,1.8557,-1.8786,0)
2022-06-19 19:46:49,280 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Europa y Asia central (BIRF y la AIF)','TEC',-2.028,7.487,2.6967,5.0918,6.1456,7.7815,6.5438,7.7176,7.4554,4.1703,-5.0333,4.2874,5.2249,2.9143,3.0187,1.702,0.8965,1.4201,3.6955,3.0579,2.251,-2.0625,0)
2022-06-19 19:46:49,282 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Unión Europea','EUU',3.0367,3.7757,2.0403,0.8781,0.5497,2.2076,1.5633,3.1581,2.8089,0.3188,-4.5739,2.107,2.0393,-0.8527,-0.2745,1.3221,2.0881,1.7921,2.6526,1.8991,1.7525,-6.015,0)
2022-06-19 19:46:49,285 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Frágiles y situaciones de conflicto afectados','FCS',7.6656,3.0021,1.52,2.1796,-2.6174,8.6078,3.904,3.8147,3.8582,3.4381,3.2057,4.627,-2.1171,2.5612,2.1152,1.2163,-0.7553,-0.1233,-0.335,0.4852,0.7579,-6.916,0)
2022-06-19 19:46:49,287 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Países pobres muy endeudados (PPME)','HPC',-3.3082,-0.049,1.0124,0.4394,0.9038,2.6965,2.6612,2.9557,2.5806,2.7663,0.8744,3.1725,1.5651,1.0606,2.8083,2.8857,1.8951,1.5585,2.1382,1.5195,1.6221,-2.2729,0)
2022-06-19 19:46:49,290 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Ingreso alto','HIC',2.3155,3.4734,0.8116,0.9091,1.5943,2.6978,2.2177,2.3793,1.9497,-0.4266,-3.916,2.3067,1.4601,0.7881,0.9099,1.5432,1.9068,1.2409,1.8591,1.8726,1.3484,-4.9566,0)
2022-06-19 19:46:49,293 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Sólo BIRF','IBD',0.2298,4.6622,2.4358,3.4571,4.8254,6.5681,6.1063,7.1896,7.9203,4.9132,1.8814,6.7942,5.3597,4.2569,4.2697,3.7553,3.4198,3.6813,4.2284,3.9456,3.141,-2.2313,0)
2022-06-19 19:46:49,295 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('BIRF y la AIF','IBT',0.2025,4.2136,2.2152,3.2287,4.4411,6.1804,5.706,6.6929,7.3623,4.5212,1.733,6.3381,4.8664,3.8043,3.9686,3.5026,3.0189,3.239,3.8056,3.5559,2.7625,-2.5122,0)
2022-06-19 19:46:49,298 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('mezcla de la AIF','IDB',3.5086,1.1871,1.9122,4.5982,2.6964,5.0494,3.5163,3.3423,3.2976,1.6421,3.3977,3.5465,2.1785,2.1555,3.1019,3.4118,1.4432,-0.6236,0.5403,1.3246,0.0709,-3.4841,0)
2022-06-19 19:46:49,301 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Sólo AIF','IDX',-1.4827,1.3313,1.8689,1.2542,2.1649,3.3724,3.6942,3.7584,3.7809,3.5079,1.9526,3.976,1.2527,-0.2728,2.8515,3.006,0.5886,2.3212,2.9393,2.9197,3.1813,-1.2455,0)
2022-06-19 19:46:49,303 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('total de la AIF','IDA',1.1807,1.2598,1.8787,2.8817,2.4079,4.1888,3.5951,3.5485,3.5465,2.5917,2.6737,3.7994,1.7411,0.9482,3.0035,3.2333,1.0355,0.8576,1.7603,2.1426,1.6718,-2.3268,0)
2022-06-19 19:46:49,306 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('avanzada del dividendo demográfico','LTE',-0.9044,6.1724,4.4384,5.2814,6.1178,7.5049,7.0615,8.6092,9.5556,6.2639,3.0584,7.4165,6.4824,5.0991,4.9178,4.475,3.9952,3.7776,4.6128,4.8196,4.2262,-0.2099,0)
2022-06-19 19:46:49,308 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('América Latina y el Caribe','LCN',-2.3114,2.0771,-0.914,-0.8338,1.1817,4.2669,2.7163,3.7972,4.0277,2.5144,-3.1267,5.2539,3.2887,1.3917,1.7787,0.3118,-0.4737,-1.1365,0.901,0.6864,-0.1299,-7.5708,0)
2022-06-19 19:46:49,310 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('América Latina y el Caribe (excluido altos ingresos)','LAC',-2.3716,2.0424,-1.1998,-0.9219,1.1693,4.1038,2.7986,3.918,4.2492,2.6779,-3.1733,5.5315,3.3884,1.3395,1.8086,0.3094,-0.6077,-1.3197,0.9369,0.5606,-0.2509,-7.6832,0)
2022-06-19 19:46:49,312 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('América Latina y el Caribe (BIRF y la AIF)','TLA',-2.2122,2.0118,-1.165,-0.8961,1.2331,4.158,2.781,3.8654,4.1677,2.6553,-3.1967,5.5229,3.4341,1.4327,1.8539,0.342,-0.5488,-1.1684,0.9719,0.7451,-0.1501,-7.5163,0)
2022-06-19 19:46:49,315 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Países menos desarrollados: clasificación de las Naciones Unidas','LDC',-2.1517,1.5728,2.5623,2.5446,2.3193,3.92,5.0811,4.5134,5.0282,4.1858,1.7724,3.7775,0.9281,0.8242,3.257,3.1235,0.0528,1.4169,2.0511,2.1044,2.6152,-1.5985,0)
2022-06-19 19:46:49,317 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Ingreso mediano y bajo','LMY',0.1029,4.2538,2.2826,3.3075,4.5095,6.2565,5.823,6.7712,7.4487,4.5832,1.8159,6.4389,4.9066,3.8904,4.0608,3.5532,3.0416,3.2795,3.8312,3.5428,2.756,-2.4746,0)
2022-06-19 19:46:49,319 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Países de ingreso bajo','LIC',-4.2074,0.1466,1.8291,1.2411,1.7473,3.0566,3.5491,2.8352,3.1544,2.566,1.1625,4.0875,-1.8536,-5.7124,0.8143,1.7375,-3.0012,-0.3743,0.504,0.8888,1.721,-1.9924,0)
2022-06-19 19:46:49,322 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Países de ingreso mediano bajo','LMC',2.4591,2.5961,2.1818,3.0187,4.4058,4.8281,4.4255,4.7936,5.185,2.5998,2.974,4.9386,3.1937,2.6757,3.5307,3.9751,3.5017,4.4077,3.6815,3.1414,2.1336,-4.7273,0)
2022-06-19 19:46:49,324 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Oriente Medio y Norte de África','MEA',9.256,4.7945,-0.5893,-0.5068,2.9606,5.8759,2.8576,3.6607,2.9831,2.5261,-1.3336,2.8519,1.8245,1.3965,0.7393,0.9795,0.4935,2.7041,-0.1107,-0.2591,-0.5523,-5.6067,0)
2022-06-19 19:46:49,325 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Oriente Medio y Norte de África (excluido altos ingresos)','MNA',8.1411,4.2252,0.5915,1.1395,0.2029,6.0693,2.5548,3.2938,4.2616,2.1807,1.1831,3.4293,-2.265,0.0333,-0.3688,0.1794,-1.0951,4.8933,1.0982,-1.0733,-1.122,-5.118,0)
2022-06-19 19:46:49,327 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Oriente Medio y Norte de África (BIRF y la AIF)','TMN',9.0949,4.3731,0.6956,1.2599,0.1375,5.9823,2.51,3.3539,4.2891,2.1659,1.1492,3.4349,-2.3413,0.0019,-0.3931,0.2073,-1.1186,4.8783,1.1161,-1.0695,-1.1202,-5.0265,0)
2022-06-19 19:46:49,328 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES(' Ingreso mediano','MIC',0.2276,4.4202,2.3856,3.4479,4.6696,6.4301,5.9806,6.9639,7.6507,4.7402,1.9428,6.6007,5.1449,4.1683,4.2215,3.6928,3.2541,3.4564,4.0067,3.7155,2.9121,-2.3382,0)
2022-06-19 19:46:49,330 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('América del Norte','NAC',0.7026,3.0508,0.0255,0.9031,2.045,2.8496,2.6674,1.9604,1.2799,-1.0023,-3.4447,1.727,0.9134,1.425,1.1401,1.7743,2.125,0.8799,1.6848,2.3455,1.5726,-4.4899,0)
2022-06-19 19:46:49,331 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('No clasificado','INX',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)
2022-06-19 19:46:49,333 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Miembros OCDE','OED',2.1388,3.316,0.6403,0.8374,1.3656,2.5254,2.1424,2.3381,1.9092,-0.4863,-4.0147,2.2437,1.3755,0.7435,0.8818,1.4881,1.9175,1.175,1.8752,1.7737,1.2264,-5.0106,0)
2022-06-19 19:46:49,334 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Otros Estados pequeos','OSS',0,0,2.3817,2.776,2.6932,7.0132,3.5131,8.2338,7.1632,4.6079,-0.7282,6.0043,5.121,1.3697,1.5971,1.704,1.006,0.9143,-0.7971,0.1773,0.1412,-6.7975,0)
2022-06-19 19:46:49,336 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Estados pequeos de las Islas del Pacfico','PSS',2.5071,-2.6783,-0.0613,0.8973,0.9575,2.9866,0.9686,1.1212,-0.322,0.3321,-2.262,1.8123,2.5734,-0.4277,2.0893,2.3867,2.3433,2.3309,2.8809,1.4266,-0.5685,-11.2164,0)
2022-06-19 19:46:49,337 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('posterior al dividendo demográfico','PST',2.1727,3.4848,1.017,1.0691,1.5904,2.679,2.3061,2.4523,2.0495,-0.349,-3.8431,2.3714,1.405,0.8146,0.9608,1.5353,1.8466,1.3196,2.001,1.9316,1.4218,-5.0391,0)
2022-06-19 19:46:49,339 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('previa al dividendo demográfico','PRE',5.5409,2.5894,1.5796,2.7977,-3.6014,8.838,3.1444,3.3583,3.2699,3.5385,1.8929,3.5063,1.2953,1.3243,2.8472,2.0851,0.2875,-0.5442,-1.2233,-0.2525,0.5152,-5.6564,0)
2022-06-19 19:46:49,340 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Pequeños Estados','SST',0,0,2.0465,2.7449,3.1667,5.9896,3.317,7.5738,5.9993,3.7064,-1.4141,4.9387,4.2719,1.2697,1.3802,1.4971,0.9971,0.5735,-0.6173,0.4316,0.1653,-7.1305,0)
2022-06-19 19:46:49,342 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Asia meridional','SAS',3.089,2.1706,2.5377,1.7475,5.3775,5.6814,5.7412,5.9008,5.5636,1.7031,5.3669,5.9455,3.6607,4.0832,4.6471,5.5437,6.0317,6.348,5.3148,5.1788,2.8332,-6.7779,0)
2022-06-19 19:46:49,343 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Asia meridional (BIRF y la AIF)','TSA',3.089,2.1706,2.5377,1.7475,5.3775,5.6814,5.7412,5.9008,5.5636,1.7031,5.3669,5.9455,3.6607,4.0832,4.6471,5.5437,6.0317,6.348,5.3148,5.1788,2.8332,-6.7779,0)
2022-06-19 19:46:49,345 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('África al sur del Sahara','SSF',-0.3059,0.7408,1.5125,3.6341,1.3041,3.8752,3.3524,3.3158,3.461,2.4735,0.4096,3.0829,1.5704,0.5815,2.2871,2.0523,0.1064,-1.5152,-0.2537,0.0073,-0.0768,-4.5212,0)
2022-06-19 19:46:49,347 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('África al sur del Sahara (excluido altos ingresos)','SSA',-0.31,0.7427,1.5193,3.6395,1.3132,3.8832,3.3498,3.3131,3.4572,2.48,0.4128,3.0829,1.5671,0.583,2.2863,2.0524,0.1047,-1.5181,-0.2557,0.0079,-0.0758,-4.5141,0)
2022-06-19 19:46:49,348 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('África al sur del Sahara (BIRF y la AIF)','TSS',-0.3059,0.7408,1.5125,3.6341,1.3041,3.8752,3.3524,3.3158,3.461,2.4735,0.4096,3.0829,1.5704,0.5815,2.2871,2.0523,0.1064,-1.5152,-0.2537,0.0073,-0.0768,-4.5212,0)
2022-06-19 19:46:49,349 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Ingreso mediano alto','UMC',-0.3657,5.4292,2.7962,3.9546,5.1198,7.382,6.9068,8.1131,8.8999,5.843,1.9542,7.5387,6.1375,4.9457,4.7305,3.8901,3.4734,3.447,4.4072,4.2353,3.5269,-1.1724,0)
2022-06-19 19:46:49,351 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Mundo','WLD',1.121,3.1367,0.6935,1.0473,1.8742,3.1856,2.7667,3.212,3.1639,0.7506,-2.4985,3.2523,2.1311,1.4346,1.6085,1.8916,1.9631,1.637,2.2171,2.1387,1.5191,-4.291,0)
2022-06-19 19:46:49,353 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Afganistán','AFG',0,0,0,0,3.8684,-2.8752,7.208,2.2533,11.0228,1.5942,18.5154,11.2641,-2.6811,8.9749,1.9742,-0.6653,-1.6229,-0.5414,0.0648,-1.1949,1.5356,-4.575,0)
2022-06-19 19:46:49,355 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Albania','ALB',-11.1879,7.63,9.3144,4.8505,5.9242,5.9566,6.0679,6.5729,6.7872,8.3281,4.0531,4.2231,2.8216,1.5849,1.1872,1.9854,2.5168,3.4803,3.8977,4.2763,2.5494,-3.4023,0)
2022-06-19 19:46:49,357 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Argelia','DZA',-1.7541,2.3995,1.6597,4.2621,5.8409,2.9345,4.4383,0.2148,1.8083,0.7382,-0.1347,1.7468,0.9802,1.4017,0.7617,1.7105,1.6005,1.1046,-0.7505,-0.9092,-0.9346,-6.827,0)
2022-06-19 19:46:49,359 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Samoa Americana','ASM',0,0,0,0,0.2562,0.0919,-0.1958,-3.3715,3.1467,-1.1724,-2.7886,1.3568,0.5901,-4.187,-2.584,1.6278,3.1219,-1.5612,-6.7835,2.9599,-0.2197,4.1381,0)
2022-06-19 19:46:49,361 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Andorra','AND',-0.1332,1.9103,4.9823,0.5107,4.0422,3.7819,1.8953,2.0602,-0.5188,-6.8858,-5.9767,-1.9668,0.8349,-3.4515,-1.5689,4.5193,3.0208,4.6462,0.7344,1.5743,1.8331,-12.0883,0)
2022-06-19 19:46:49,362 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Angola','AGO',-6.6575,-0.268,0.8221,9.9438,-0.4318,7.1871,11.0308,7.5823,9.89,7.1168,-2.8086,0.6403,-0.2208,4.7065,1.292,1.2199,-2.4687,-5.8162,-3.41,-5.1621,-3.7956,-8.3962,0)
2022-06-19 19:46:49,364 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Antigua y Barbuda','ATG',2.1452,4.3409,-6.0377,-0.3738,4.7217,4.4033,5.0165,11.0008,7.606,-1.6126,-13.3318,-9.188,-3.2988,2.0499,-1.799,2.6161,2.7057,4.4373,2.1661,5.9323,3.9628,-20.8549,0)
2022-06-19 19:46:49,366 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Argentina','ARG',-3.8741,-1.8749,-5.447,-11.8548,7.6765,7.8849,7.7295,6.9555,7.9242,3.0295,-6.8542,9.3001,4.7887,-2.1453,1.2657,-3.5786,1.6297,-3.1101,1.7576,-3.6016,-2.9944,-10.7651,0)
2022-06-19 19:46:49,368 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Armenia','ARM',0,6.5701,10.2794,13.8235,14.6058,11.1342,14.6432,14.0786,14.6959,7.8191,-13.5194,2.5829,4.7283,6.9137,2.8239,3.0732,2.7359,-0.1613,7.1845,4.9522,7.3822,-7.5721,0)
2022-06-19 19:46:49,369 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Aruba','ABW',2.0897,5.4173,-5.0875,-5.412,-0.1519,6.0231,-0.0849,0.2469,1.402,-0.2248,-10.5991,-3.8868,3.0558,-1.8651,3.5922,-0.2905,5.1297,1.5879,1.5198,0,0,0,0)
2022-06-19 19:46:49,371 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Australia','AUS',2.0519,2.6809,0.6717,2.7527,1.8458,3.0043,1.8078,1.2226,3.1223,1.522,-0.2112,0.5954,1.0557,2.1189,0.8494,1.0445,0.7123,1.1493,0.5872,1.3028,0.5711,-1.2785,0)
2022-06-19 19:46:49,373 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Austria','AUT',3.5535,3.1274,0.8803,1.1527,0.4509,2.0997,1.5499,2.9434,3.3917,1.1433,-4.0163,1.5926,2.5764,0.2225,-0.5623,-0.1224,-0.1115,0.8925,1.5507,2.0036,1.0409,-7.1209,0)
2022-06-19 19:46:49,375 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Azerbaiyán','AZE',0,10.191,9.0518,8.6254,9.3765,8.3015,26.6601,33.0305,23.5907,8.4575,7.0506,3.8065,-1.1958,0.8167,4.45,1.4759,-0.1031,-4.1772,-0.7784,0.6245,1.6359,-4.9527,0)
2022-06-19 19:46:49,377 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Bahamas','BHS',-3.3202,2.7578,1.0743,1.0225,-2.9881,-0.9426,1.4999,0.6017,-0.4641,-4.112,-5.7985,0.0119,-0.6869,1.9533,-4.5242,1.3324,0.6192,-0.8949,0.6065,1.7315,-0.2932,-15.3323,0)
2022-06-19 19:46:49,380 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Bahrein','BHR',1.3116,0.8527,-2.3489,-1.936,0.3493,0.3884,-0.353,-1.2275,0.1921,-1.2585,-3.5541,-0.3566,-0.9918,1.9895,4.2074,2.7068,-0.1876,-0.3596,-0.4755,-2.7678,-2.3225,-8.4554,0)
2022-06-19 19:46:49,382 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Bangladesh','BGD',3.087,3.2575,3.1138,1.9604,2.9419,3.5534,4.9658,5.2445,5.7534,4.8062,3.8785,4.391,5.2535,5.2993,4.7952,4.8558,5.3669,5.9467,6.1365,6.7333,7.0453,2.4764,0)
2022-06-19 19:46:49,384 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Barbados','BRB',-3.6678,4.041,-2.7177,0.445,1.8373,1.0609,3.5653,5.4619,1.7525,0.2532,-5.4698,-2.6411,-0.9737,-0.7051,-1.6133,-0.3107,2.2685,2.3098,0.3238,-0.7229,-0.2288,-19.0782,0)
2022-06-19 19:46:49,386 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Belarús','BLR',0,6.2996,5.2639,5.7161,7.7949,12.2126,10.1498,10.6756,9.0995,10.5813,0.4467,8.0341,5.6259,1.8465,1.0422,1.6693,-3.9573,-2.6119,2.6448,3.37,1.6048,-0.4794,0)
2022-06-19 19:46:49,387 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Bélgica','BEL',2.8303,3.4655,0.7525,1.252,0.6159,3.1239,1.7605,1.8782,2.9183,-0.3435,-2.8059,1.9288,0.38,0.1164,-0.0131,1.1286,1.4519,0.7553,1.2289,1.3568,1.599,-6.1113,0)
2022-06-19 19:46:49,389 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Belice','BLZ',9.0173,9.2123,1.4977,1.811,6.4764,2.1038,-0.6748,2.1125,-2.0748,0.8619,-2.2773,0.5088,-0.4801,0.0688,-0.9638,1.7827,0.488,-2.0611,-0.1848,0.9461,-0.1351,-15.5827,0)
2022-06-19 19:46:49,391 - Seminario_2_Proyecto_Grupo_E - INFO - INSERT INTO temporal VALUES('Benin','BEN',5.5073,2.7457,2.1958,1.5065,0.3466,1.3379,-1.2459,0.9752,3.0042,1.9762,-0.5153,-0.7114,0.117,1.9195,4.2414,3.4395,-1.0042,0.5251,2.8053,3.8188,4.0031,1.0901,0)
